repo,file,line,module,symbol,reexport_package,already_in_all,action
youtube_integration_backend,tests/fixtures/aiopika.py,8,fastapi_factory_utilities.core.utils.rabbitmq_configs,RabbitMQCredentialsConfig,fastapi_factory_utilities.core.utils,no,migrate
youtube_integration_backend,tests/fixtures/applications.py,13,fastapi_factory_utilities.core.security.jwt.configs,JWTLocation,fastapi_factory_utilities.core.security.jwt,no,migrate
youtube_integration_backend,tests/fixtures/applications.py,14,fastapi_factory_utilities.core.security.types,OAuth2Audience,fastapi_factory_utilities.core.security,no,migrate
youtube_integration_backend,tests/fixtures/applications.py,14,fastapi_factory_utilities.core.security.types,OAuth2Issuer,fastapi_factory_utilities.core.security,no,migrate
youtube_integration_backend,tests/fixtures/configs.py,8,fastapi_factory_utilities.core.app.config,AppCsrfConfig,fastapi_factory_utilities.core.app,yes,migrate
youtube_integration_backend,tests/fixtures/configs.py,8,fastapi_factory_utilities.core.app.config,BaseApplicationConfig,fastapi_factory_utilities.core.app,yes,migrate
youtube_integration_backend,tests/fixtures/odm.py,5,fastapi_factory_utilities.core.plugins.odm_plugin.configs,ODMConfig,fastapi_factory_utilities.core.plugins.odm_plugin,no,migrate
youtube_integration_backend,tests/fixtures/redis_plugin.py,5,fastapi_factory_utilities.core.utils.redis_configs,RedisCredentialsConfig,fastapi_factory_utilities.core.utils,no,migrate
youtube_integration_backend,tests/fixtures/taskiq.py,7,fastapi_factory_utilities.core.utils.redis_configs,RedisCredentialsConfig,fastapi_factory_utilities.core.utils,no,migrate
youtube_integration_backend,tests/units/listeners/test_listener_queue_name_segments.py,7,fastapi_factory_utilities.core.plugins.aiopika.types,PartStr,fastapi_factory_utilities.core.plugins.aiopika,yes,migrate
youtube_integration_backend,tests/units/services/customers/test_realms_client.py,10,fastapi_factory_utilities.core.plugins.aiohttp.mockers,build_mocked_aiohttp_resource,fastapi_factory_utilities.core.plugins.aiohttp,yes,migrate
youtube_integration_backend,tests/units/services/customers/test_realms_client.py,10,fastapi_factory_utilities.core.plugins.aiohttp.mockers,build_mocked_aiohttp_response,fastapi_factory_utilities.core.plugins.aiohttp,yes,migrate
youtube_integration_backend,tests/units/services/customers/test_realms_client.py,14,fastapi_factory_utilities.core.security.jwt.configs,JWTBearerAuthenticationConfig,fastapi_factory_utilities.core.security.jwt,yes,migrate
audit_backend,src/velmios/app/usecases/system/audits/ingestion.py,7,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
audit_backend,src/velmios/app/usecases/system/audits/ingestion.py,10,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
audit_backend,src/velmios/app/usecases/system/audits/ingestion.py,10,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
audit_backend,tests/fixtures/aiopika.py,9,fastapi_factory_utilities.core.protocols,ApplicationAbstractProtocol,fastapi_factory_utilities.core,no,keep-module-path
audit_backend,tests/fixtures/configs.py,7,fastapi_factory_utilities.core.app.enums,EnvironmentEnum,fastapi_factory_utilities.core.app,yes,keep-module-path
customer_backend,src/velmios/app/services/customer_notification/exceptions.py,5,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/services/hydra_code_exchange.py,8,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/services/hydra_consent_challenge/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/services/hydra_login_challenge/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/services/hydra_logout_challenge/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/services/kratos_admin_invites.py,11,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/usecases/generic/customers/delete.py,7,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/usecases/generic/customers/update.py,7,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/usecases/generic/oauth2/abstracts.py,8,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
customer_backend,src/velmios/app/usecases/generic/oauth2/abstracts.py,8,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
customer_backend,src/velmios/app/usecases/generic/oauth2/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/usecases/generic/realms/create.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/usecases/generic/realms/delete.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/usecases/generic/realms/update.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/usecases/systems/kratos/email_hook.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/usecases/systems/kratos/login.py,7,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/usecases/systems/kratos/login.py,8,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
customer_backend,src/velmios/app/usecases/systems/kratos/login.py,8,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
customer_backend,src/velmios/app/usecases/systems/kratos/registration/exceptions.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/usecases/systems/kratos/registration_after.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,src/velmios/app/usecases/systems/kratos/verification.py,7,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
customer_backend,tests/fixtures/configs.py,7,fastapi_factory_utilities.core.app.enums,EnvironmentEnum,fastapi_factory_utilities.core.app,yes,keep-module-path
information-provider-gateway-backend,src/velmios/app/entities/exceptions.py,8,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
information-provider-gateway-backend,tests/fixtures/applications.py,7,fastapi_factory_utilities.core.app.enums,EnvironmentEnum,fastapi_factory_utilities.core.app,yes,keep-module-path
mcp_backend,tests/fixtures/applications.py,7,fastapi_factory_utilities.core.app.enums,EnvironmentEnum,fastapi_factory_utilities.core.app,yes,keep-module-path
notification_backend,src/velmios/app/services/email/sender/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
notification_backend,src/velmios/app/services/notification/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
notification_backend,src/velmios/app/usecases/generic/notifications_create.py,7,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
notification_backend,src/velmios/app/usecases/generic/notifications_search.py,4,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
notification_backend,src/velmios/app/usecases/generic/ses_events.py,10,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
notification_backend,tests/fixtures/applications.py,7,fastapi_factory_utilities.core.app.enums,EnvironmentEnum,fastapi_factory_utilities.core.app,yes,keep-module-path
notification_backend,tests/units/app/test_config.py,6,fastapi_factory_utilities.core.app.enums,EnvironmentEnum,fastapi_factory_utilities.core.app,yes,keep-module-path
payment_backend,src/velmios/app/services/orders/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
payment_backend,src/velmios/app/services/payment_methods/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
payment_backend,src/velmios/app/services/processors/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
payment_backend,src/velmios/app/services/processors_creds/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
payment_backend,src/velmios/app/usecases/orders.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
payment_backend,src/velmios/app/usecases/orders_search.py,4,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
payment_backend,src/velmios/app/usecases/payment_methods_search.py,4,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
payment_backend,src/velmios/app/usecases/processors_creds_search.py,4,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
payment_backend,tests/fixtures/applications.py,7,fastapi_factory_utilities.core.app.enums,EnvironmentEnum,fastapi_factory_utilities.core.app,yes,keep-module-path
qonto-gateway-backend,src/velmios/app/entities/exceptions.py,8,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
qonto-gateway-backend,tests/fixtures/applications.py,7,fastapi_factory_utilities.core.app.enums,EnvironmentEnum,fastapi_factory_utilities.core.app,yes,keep-module-path
review-backend,src/velmios/app/usecases/generic/review_requests_search.py,4,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
review-backend,src/velmios/app/usecases/generic/reviews_search.py,4,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
subscription-backend,src/velmios/app/entities/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
subscription-backend,src/velmios/app/usecases/boundaries.py,5,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
subscription-backend,src/velmios/app/usecases/subscriptions.py,9,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
subscription-backend,src/velmios/app/usecases/subscriptions.py,9,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
subscription-backend,tests/fixtures/applications.py,7,fastapi_factory_utilities.core.app.enums,EnvironmentEnum,fastapi_factory_utilities.core.app,yes,keep-module-path
velmios-backend-service-template,{{cookiecutter.repo_name}}/tests/fixtures/applications.py,7,fastapi_factory_utilities.core.app.enums,EnvironmentEnum,fastapi_factory_utilities.core.app,yes,keep-module-path
velmios_lib,src/velmios/core/abstracts/services.py,11,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/abstracts.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/create.py,7,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/create.py,10,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/create.py,10,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/delete.py,7,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/delete.py,10,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/delete.py,10,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/search.py,5,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/search.py,9,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/search.py,9,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/update.py,8,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/update.py,12,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
velmios_lib,src/velmios/core/abstracts/usecases/update.py,12,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
velmios_lib,src/velmios/core/security/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,src/velmios/core/services/permissions.py,8,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,tests/units/core/abstracts/test_create_usecase_basic.py,11,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,tests/units/core/abstracts/test_search_total.py,13,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,tests/units/core/abstracts/test_segmentation_bypass.py,11,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,tests/units/core/abstracts/test_update_usecase_field_permissions.py,11,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
velmios_lib,tests/units/core/abstracts/test_update_usecase_reconciliation.py,12,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/services/authentication/refresh_service.py,7,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/services/integrations/exceptions.py,5,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/services/prompts/resolution.py,16,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/services/synchronization/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/customers/credentials/add_channel.py,5,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/customers/credentials/del_channel.py,5,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/customers/enrollment/authentication_exchange.py,7,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/customers/enrollment/authentication_exchange.py,8,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/customers/enrollment/authentication_exchange.py,8,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/customers/enrollment/initiate.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/customers/enrollment/initiate.py,7,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/customers/enrollment/initiate.py,7,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/channels/create.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/channels/create.py,7,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/channels/create.py,7,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/channels/delete.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/channels/enqueue_refresh.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/channels/enqueue_synchronize.py,14,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/channels/synchronize.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/channels/update.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/channels/upload_logo.py,12,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/channels/upload_logo.py,12,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/credentials/available_channels.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/credentials/available_channels.py,17,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/credentials/available_channels.py,17,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/credentials/enroll_channel.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/credentials/enroll_channel.py,15,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/credentials/enroll_channel.py,15,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/credentials/manual_refresh.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/credentials/manual_refresh.py,7,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/credentials/manual_refresh.py,7,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/medias/create_clip_from_part.py,14,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/medias/download.py,13,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/medias/download.py,13,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/medias/trigger_cut.py,9,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/medias/trigger_refresh_metadata.py,9,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/medias/trigger_screenshots.py,13,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/medias/trigger_splitting.py,9,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/medias/trigger_summary.py,22,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/medias/trigger_thumbnails.py,9,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/medias/update.py,7,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/prompts/create_template.py,18,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/prompts/lifecycle.py,19,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/thumbnail_layers/compositions.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/thumbnail_layers/directors.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/generics/thumbnail_layers/styles.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/channel_sync_dispatch.py,29,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/credential_refresh_dispatch.py,16,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_audio/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_audio/usecases.py,14,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_audio/usecases.py,14,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_common/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_thumbnail/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_thumbnail/usecases.py,17,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_thumbnail/usecases.py,17,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_transcription/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_transcription/usecases.py,17,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_transcription/usecases.py,17,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_video/exceptions.py,3,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_video/usecases.py,14,fastapi_factory_utilities.core.utils.exceptions,ExceptionMapping,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/download_video/usecases.py,14,fastapi_factory_utilities.core.utils.exceptions,ExceptionMappingContext,fastapi_factory_utilities.core.utils,no,keep-module-path
youtube_integration_backend,src/velmios/app/usecases/system/empty_credential_gc.py,6,fastapi_factory_utilities.core.exceptions,FastAPIFactoryUtilitiesError,fastapi_factory_utilities.core,no,keep-module-path
